ID,word
1775,film-maker
1776,filter
1787,firearm
1801,fixture
1807,flaw
1808,flawed
1809,flee
1810,fleet
1811,flesh
1812,flexibility
1819,flourish
1823,fluid
1836,footage
1843,foreigner
1846,forge
1856,formula
1857,formulate
1858,forth
1859,forthcoming
1867,foster
1875,fragile
1879,franchise
1880,frankly
1903,frustrated
1904,frustrating
1905,frustration
1914,functional
1919,fundraising
1920,funeral
1930,gallon
1931,gambling
1941,gathering
1943,gaze
1944,gear
1951,generic
1955,genocide
1972,glance
1974,glimpse
1978,glorious
1979,glory
1993,governance
1997,grace
2009,grasp
2012,grave
2013,gravity
2020,grid
2021,grief
2022,grin
2023,grind
2024,grip
2026,gross
2033,guerrilla
2036,guidance
2039,guilt
2043,gut
2048,hail
2051,halfway
2053,halt
2055,handful
2057,handling
2058,handy
2064,harassment
2068,hardware
2071,harmony
2072,harsh
2073,harvest
2076,hatred
2077,haunt
2080,hazard
2100,heighten
2111,heritage
2120,hierarchy
2122,high-profile
2130,hint
2147,homeland
2155,hopeful
2157,horizon
2158,horn
2164,hostage
2165,hostile
2166,hostility
2177,humanitarian
2178,humanity
2179,humble
2191,hydrogen
2201,identification
2204,ideological
2205,ideology
2206,idiot
2208,ignorance
2217,imagery
2223,immense
2226,imminent
2231,implementation
2243,imprison
2244,imprisonment
2248,inability
2249,inadequate
2250,inappropriate
2253,incidence
2255,inclined
2259,inclusion
2267,incur
2274,indicator
2275,indictment
2276,indigenous
2281,induce
2282,indulge
2285,inequality
2288,infamous
2289,infant
2290,infect
2294,inflict
2296,influential
2304,inherent
2306,inhibit
2309,initiate
2311,inject
2312,injection
2316,injustice
2318,inmate
2327,insertion
2329,insider
2332,inspect
2333,inspection
2335,inspiration
2343,instinct
2346,institutional
2347,instruct
2351,instrumental
2352,insufficient
2353,insult
2355,intact
2356,intake
2357,integral
2359,integrated
2360,integration
2361,integrity
2368,intensify
2369,intensity
2370,intensive
2371,intent
2375,interactive
2379,interface
2380,interfere
2381,interference
2382,interim
2383,interior
2384,intermediate
2392,intervene
2393,intervention
2395,intimate
2397,intriguing
2407,investigator
2410,invisible
2413,invoke
2416,involvement
2418,ironic
2419,ironically
2420,irony
2421,irrelevant
2425,isolation
2450,judicial
2454,junction
2457,jurisdiction
2461,justification
2469,kidnap
2470,kidney
2476,kingdom
2490,lad
2497,landlord
2498,landmark
2502,lap
2505,large-scale
2507,laser
2513,latter
2518,lawn
2519,lawsuit
2523,layout
2532,leak
2534,leap
2543,legacy
2546,legendary
2547,legislation
2548,legislative
2549,legislature
2550,legitimate
2555,lengthy
2557,lesbian
2559,lesser
2562,lethal
2565,liable
2566,liberal
2567,liberation
2568,liberty
2571,license
2574,lifelong
2581,likelihood
2584,limb
2589,line-up
2590,linear
2591,linger
2599,listing
2600,literacy
2609,liver
2613,lobby
2619,log
2620,logic
2625,long-standing
2627,long-time
2629,loom
2630,loop
2646,loyalty
2654,machinery
2658,magical
2659,magistrate
2660,magnetic
2662,magnitude
2665,mainland
2667,mainstream
2669,maintenance
2681,mandate
2682,mandatory
2683,manifest
2684,manipulate
2685,manipulation
2689,manuscript
2695,marginal
2696,marine
2701,marketplace
2706,mask
2708,massacre
2715,mathematical
2719,mature
2720,maximize
2729,meaningful
2731,meantime
2744,medieval
2745,meditation
2749,melody
2753,memo
2754,memoir
2756,memorial
2760,mentor
2762,merchant
2763,mercy
2764,mere
2765,merely
2766,merge
2767,merger
2768,merit
2774,methodology
2778,midst
2780,migration
2783,militant
2785,militia
2787,mill
2793,minimal
2794,minimize
2796,mining
2798,ministry
2802,miracle
2805,misery
2806,misleading
2808,missile
2815,mob
2817,mobility
2818,mobilize
2821,moderate
2824,modification
2827,momentum
2831,monk
2833,monopoly
2841,morality
2853,motive
2856,motorist
2870,municipal
2878,mutual
2887,namely
2893,nationwide
2898,naval
2911,neglect
2916,neighbouring
2920,nest
2929,newsletter
2934,niche
2942,noble
2944,nod
2947,nominate
2948,nomination
2949,nominee
2950,non-profit
2952,nonetheless
2953,nonsense
2954,noon
2963,notable
2964,notably
2969,notify
2971,notorious
2982,nursery
2990,objection
2993,oblige
2997,obsess
2998,obsession
3004,occasional
3009,occurrence
3013,odds
3021,offering
3025,offspring
3046,operational
3055,opt
3056,optical
3057,optimism
3061,oral
3069,organizational
3073,orientation
3077,originate
3085,outbreak
3091,outing
3092,outlet
3094,outlook
3096,outrage
3098,outsider
3104,overlook
3105,overly
3108,oversee
3109,overturn
3110,overwhelm
3111,overwhelming
3121,pad
3140,parameter
3142,parental
3143,parish
3147,parliamentary
3150,partial
3151,partially
3164,passing
3167,passive
3171,pastor
3172,patch
3173,patent
3175,pathway
3178,patrol
3179,patron
3186,peak
3187,peasant
3188,peculiar
3212,persist
3213,persistent
3218,personnel
3222,petition
3226,philosopher
3227,philosophical
3236,physician
3248,pioneer
3250,pipeline
3251,pirate
3252,pit
3268,plea
3269,plead
3274,pledge
3277,plug
3278,plunge
3288,pole
3296,poll
3298,pond
3306,portfolio
3309,portray
3319,post-war
3321,postpone
3335,practitioner
3339,preach
3341,precedent
3345,precision
3346,predator
3347,predecessor
3351,predominantly
3354,pregnancy
3356,prejudice
3357,preliminary
3358,premier
3359,premise
3360,premium
3364,prescribe
3365,prescription
3369,presently
3370,preservation
3372,preside
3373,presidency
3375,presidential
3378,prestigious
3379,presumably
3380,presume
3383,prevail
3384,prevalence
3386,prevention
3389,prey
3409,privatization
3410,privilege
3415,probe
3417,problematic
3420,proceeding
3421,proceeds
3423,processing
3424,processor
3425,proclaim
3430,productive
3431,productivity
3437,profitable
3438,profound
3446,projection
3447,prominent
3454,pronounced
3456,propaganda
3463,proposition
3464,prosecute
3465,prosecution
3466,prosecutor
3468,prospective
3469,prosperity
3472,protective
3476,protocol
3480,province
3481,provincial
3482,provision
3483,provoke
3484,psychiatric
3495,pulse
3496,pump
3497,punch
3519,query
3520,quest
3530,quota
3538,radar
3540,radical
3542,rage
3543,raid
3548,rally
3552,ranking
3553,rape
3562,ratio
3563,rational
3565,ray
3571,readily
3577,realization
3580,realm
3581,rear
3585,reasoning
3586,reassure
3587,rebel
3588,rebellion
3599,recipient
3605,reconstruction
3608,recount
3620,referendum
3622,reflection
3623,reform
3624,refuge
3626,refusal
3628,regain
3630,regardless
3631,regime
3641,regulator
3642,regulatory
3643,rehabilitation
3644,reign
3647,rejection
3658,relevance
3660,reliability
3667,reluctant
3670,remainder
3671,remains
3675,remedy
3678,reminder
3680,removal
3682,render
3683,renew
3684,renowned
3686,rental
3691,replacement
3694,reportedly
3698,representation
3700,reproduce
3701,reproduction
3702,republic
3710,resemble
3713,reside
3714,residence
3716,residential
3717,residue
3719,resignation
3721,resistance
3727,respective
3728,respectively
3735,restoration
3737,restraint
3741,resume
3747,retreat
3748,retrieve
3751,revelation
3752,revenge
3754,reverse
3758,revival
3759,revive
3761,revolutionary
3763,rhetoric
3770,rifle
3773,riot
3774,rip
3778,ritual
3785,robust
3788,rod
3798,rotate
3799,rotation
3814,ruling
3815,rumour
3821,sack
3822,sacred
3823,sacrifice
3831,saint
3832,sake
3839,sanction
3857,scattered
3860,sceptical
3869,scope
3875,screw
3877,scrutiny
3880,seal
3891,secular
3899,seemingly
3900,segment
3901,seize
3902,seldom
3905,selective
3909,senator
3912,sensation
3916,sensitivity
3918,sentiment
3920,separation
3923,serial
3932,set-up
3935,settlement
3945,sexuality
3956,shareholder
3958,shatter
3960,shed
3962,sheer
3971,shipping
3992,shrink
3993,shrug
3999,sigh
4017,simulate
4018,simulation
4019,simultaneously
4020,sin
4032,situated
4038,sketch
4044,skip
4048,slam
4049,slap
4050,slash
4052,slavery
4061,slot
4067,smash
4074,snap
4078,soak
4080,soar
4083,socialist
4091,sole
4092,solely
4093,solicitor
4095,solidarity
4096,solo
4120,sovereignty
4122,spam
4123,span
4125,spark
4131,specialized
4135,specification
4137,specimen
4138,spectacle
4141,spectrum
4150,sphere
4155,spin
4156,spine
4172,spotlight
4173,spouse
4176,spy
4177,squad
4179,squeeze
4180,stab
4181,stability
4182,stabilize
4188,stake
4194,standing
4197,stark
4204,statistical
4214,steer
4215,stem
4217,stereotype
4223,stimulus
4224,stir
4229,storage
4234,straightforward
4235,strain
4236,strand
4239,strategic
4250,striking
4252,strip
4253,strive
4257,structural
4264,stumble
4265,stun
4270,submission
4272,subscriber
4273,subscription
4276,subsidy
4278,substantial
4279,substantially
4280,substitute
4281,substitution
4282,subtle
4284,suburban
4289,succession
4290,successive
4291,successor
4293,suck
4296,sue
4304,suicide
4307,suite
4312,summit
4316,superb
4317,superior
4319,supervise
4320,supervision
4321,supervisor
4322,supplement
4326,supportive
4328,supposedly
4329,suppress
4330,supreme
4334,surge
4337,surgical
4338,surplus
4342,surrender
4345,surveillance
4352,suspension
4353,suspicion
4354,suspicious
4355,sustain
4364,swing
4366,sword
4368,symbolic
4372,syndrome
4373,synthesis
4375,systematic
4380,tactic
4381,tactical
4398,taxpayer
4419,tempt
4421,tenant
4424,tender
4428,tenure
4431,terminate
4433,terrain
4436,terrific
4443,testify
4444,testimony
4448,texture
4451,thankfully
4456,theatrical
4464,theology
4465,theoretical
4470,thereafter
4471,thereby
4490,thought-provoking
4491,thoughtful
4493,thread
4497,threshold
4498,thrilled
4499,thrive
4508,tide
4512,tighten
4514,timber
4516,timely
4525,tobacco
4530,tolerance
4531,tolerate
4532,toll
4545,torture
4546,toss
4559,toxic
4564,trademark
4571,trail
4572,trailer
4577,transaction
4578,transcript
4581,transformation
4582,transit
4586,transmission
4588,transparency
4589,transparent
4593,trauma
4599,treaty
4601,tremendous
4604,tribal
4606,tribunal
4607,tribute
4611,trio
4613,triumph
4615,trophy
4618,troubled
4624,trustee
4630,tuition
4634,turnout
4635,turnover
4641,twist
4659,undergraduate
4661,underlying
4662,undermine
4667,undoubtedly
4677,unify
4693,unprecedented
4696,unveil
4698,upcoming
4700,upgrade
4701,uphold
4720,utility
4721,utilize
4722,utterly
4724,vacuum
4725,vague
4727,validity
4732,vanish
4733,variable
4735,varied
4742,vein
4743,venture
4745,verbal
4746,verdict
4747,verify
4748,verse
4750,versus
4753,vessel
4754,veteran
4756,viable
4757,vibrant
4758,vice
4759,vicious
4767,villager
4768,violate
4769,violation
4773,virtue
4783,vocal
4790,vow
4791,vulnerability
4792,vulnerable
4802,ward
4803,warehouse
4804,warfare
4809,warrant
4810,warrior
4820,weaken
4827,weave
4832,weed
4842,well-being
4848,whatsoever
4855,whereby
4860,whilst
4861,whip
4867,wholly
4873,widen
4875,widow
4876,width
4882,willingness
4890,wipe
4895,wit
4898,withdrawal
4913,workout
4922,worship
4925,worthwhile
4926,worthy
4940,yell
4945,yield
4948,youngster
